"","threshold","method","testing_population","mean_FDR","mean_FPR","mean_FNR","mean_true_positive","mean_false_positive","mean_true_negative","mean_false_negative","plot_legend","overlap_percentage"
"396",3.3469387755102,"JLS","YRI",NA,0,0.99955,0.9,0,2000,1999.1,"JLS(Y&C2Y)",80
"397",3.51020408163265,"JLS","YRI",NA,0,0.99975,0.5,0,2000,1999.5,"JLS(Y&C2Y)",80
"398",3.6734693877551,"JLS","YRI",NA,0,0.99985,0.3,0,2000,1999.7,"JLS(Y&C2Y)",80
"399",3.83673469387755,"JLS","YRI",NA,0,0.99995,0.1,0,2000,1999.9,"JLS(Y&C2Y)",80
"400",4,"JLS","YRI",NA,0,1,0,0,2000,2000,"JLS(Y&C2Y)",80
"401",-4,"TL","YRI",0.499987496874219,0.99995,0,2000,1999.9,0.1,0,"TL(Y&C2Y)",80
"402",-3.83673469387755,"TL","YRI",0.499974993748437,0.9999,0,2000,1999.8,0.2,0,"TL(Y&C2Y)",80
"403",-3.6734693877551,"TL","YRI",0.499974993748437,0.9999,0,2000,1999.8,0.2,0,"TL(Y&C2Y)",80
"404",-3.51020408163265,"TL","YRI",0.499937478116403,0.99975,0,2000,1999.5,0.5,0,"TL(Y&C2Y)",80
"405",-3.3469387755102,"TL","YRI",0.499887440589821,0.9995,5e-05,1999.9,1999,1,0.1,"TL(Y&C2Y)",80
"406",-3.18367346938776,"TL","YRI",0.499762315469393,0.999,5e-05,1999.9,1998,2,0.1,"TL(Y&C2Y)",80
"407",-3.02040816326531,"TL","YRI",0.49952443049423,0.998,1e-04,1999.8,1996,4,0.2,"TL(Y&C2Y)",80
"408",-2.85714285714286,"TL","YRI",0.499123108137825,0.99625,0.00025,1999.5,1992.5,7.5,0.5,"TL(Y&C2Y)",80
"409",-2.69387755102041,"TL","YRI",0.498482045499963,0.9935,0.00045,1999.1,1987,13,0.9,"TL(Y&C2Y)",80
"410",-2.53061224489796,"TL","YRI",0.497599152899518,0.98975,7e-04,1998.6,1979.5,20.5,1.4,"TL(Y&C2Y)",80
"411",-2.36734693877551,"TL","YRI",0.496176479697649,0.98325,0.0016,1996.8,1966.5,33.5,3.2,"TL(Y&C2Y)",80
"412",-2.20408163265306,"TL","YRI",0.493756914337576,0.973,0.0024,1995.2,1946,54,4.8,"TL(Y&C2Y)",80
"413",-2.04081632653061,"TL","YRI",0.491004542093512,0.96085,0.00395,1992.1,1921.7,78.3,7.9,"TL(Y&C2Y)",80
"414",-1.87755102040816,"TL","YRI",0.48674395074529,0.94195,0.00675,1986.5,1883.9,116.1,13.5,"TL(Y&C2Y)",80
"415",-1.71428571428571,"TL","YRI",0.481468470705522,0.9186,0.0107,1978.6,1837.2,162.8,21.4,"TL(Y&C2Y)",80
"416",-1.55102040816327,"TL","YRI",0.474913182620784,0.8893,0.01675,1966.5,1778.6,221.4,33.5,"TL(Y&C2Y)",80
"417",-1.38775510204082,"TL","YRI",0.466861170873217,0.85385,0.02495,1950.1,1707.7,292.3,49.9,"TL(Y&C2Y)",80
"418",-1.22448979591837,"TL","YRI",0.457221626446875,0.8111,0.03715,1925.7,1622.2,377.8,74.3,"TL(Y&C2Y)",80
"419",-1.06122448979592,"TL","YRI",0.445936958627491,0.7616,0.05375,1892.5,1523.2,476.8,107.5,"TL(Y&C2Y)",80
"420",-0.897959183673469,"TL","YRI",0.433595892273876,0.7067,0.07685,1846.3,1413.4,586.6,153.7,"TL(Y&C2Y)",80
"421",-0.734693877551021,"TL","YRI",0.420037958954878,0.64745,0.10605,1787.9,1294.9,705.1,212.1,"TL(Y&C2Y)",80
"422",-0.571428571428572,"TL","YRI",0.404041652506518,0.58095,0.1432,1713.6,1161.9,838.1,286.4,"TL(Y&C2Y)",80
"423",-0.408163265306123,"TL","YRI",0.38625290829326,0.51055,0.1889,1622.2,1021.1,978.9,377.8,"TL(Y&C2Y)",80
"424",-0.244897959183674,"TL","YRI",0.366334361832377,0.4383,0.24195,1516.1,876.6,1123.4,483.9,"TL(Y&C2Y)",80
"425",-0.0816326530612246,"TL","YRI",0.345196059353162,0.36925,0.2997,1400.6,738.5,1261.5,599.4,"TL(Y&C2Y)",80
"426",0.0816326530612246,"TL","YRI",0.32491003474026,0.3059,0.3644,1271.2,611.8,1388.2,728.8,"TL(Y&C2Y)",80
"427",0.244897959183673,"TL","YRI",0.305654607280467,0.24945,0.4334,1133.2,498.9,1501.1,866.8,"TL(Y&C2Y)",80
"428",0.408163265306122,"TL","YRI",0.28170163398786,0.19535,0.50195,996.1,390.7,1609.3,1003.9,"TL(Y&C2Y)",80
"429",0.571428571428571,"TL","YRI",0.258314931763733,0.1486,0.57345,853.1,297.2,1702.8,1146.9,"TL(Y&C2Y)",80
"430",0.73469387755102,"TL","YRI",0.236662701680907,0.11015,0.6448,710.4,220.3,1779.7,1289.6,"TL(Y&C2Y)",80
"431",0.897959183673469,"TL","YRI",0.217944569307432,0.08155,0.7074,585.2,163.1,1836.9,1414.8,"TL(Y&C2Y)",80
"432",1.06122448979592,"TL","YRI",0.195333032215992,0.05625,0.76835,463.3,112.5,1887.5,1536.7,"TL(Y&C2Y)",80
"433",1.22448979591837,"TL","YRI",0.176931983128581,0.0386,0.82065,358.7,77.2,1922.8,1641.3,"TL(Y&C2Y)",80
"434",1.38775510204082,"TL","YRI",0.162025170617278,0.0261,0.8652,269.6,52.2,1947.8,1730.4,"TL(Y&C2Y)",80
"435",1.55102040816327,"TL","YRI",0.149044256384718,0.0173,0.9014,197.2,34.6,1965.4,1802.8,"TL(Y&C2Y)",80
"436",1.71428571428571,"TL","YRI",0.139691312656567,0.0118,0.9274,145.2,23.6,1976.4,1854.8,"TL(Y&C2Y)",80
"437",1.87755102040816,"TL","YRI",0.133096766078098,0.0076,0.95045,99.1,15.2,1984.8,1900.9,"TL(Y&C2Y)",80
"438",2.04081632653061,"TL","YRI",0.122161260858564,0.00465,0.9666,66.8,9.3,1990.7,1933.2,"TL(Y&C2Y)",80
"439",2.20408163265306,"TL","YRI",0.111222422672303,0.00265,0.97895,42.1,5.3,1994.7,1957.9,"TL(Y&C2Y)",80
"440",2.36734693877551,"TL","YRI",0.104767308738377,0.00175,0.98555,28.9,3.5,1996.5,1971.1,"TL(Y&C2Y)",80
"441",2.53061224489796,"TL","YRI",0.0974849987287058,0.001,0.99105,17.9,2,1998,1982.1,"TL(Y&C2Y)",80
"442",2.69387755102041,"TL","YRI",0.100432967445351,0.00065,0.9947,10.6,1.3,1998.7,1989.4,"TL(Y&C2Y)",80
"443",2.85714285714286,"TL","YRI",0.0574481074481074,0.00025,0.99675,6.5,0.5,1999.5,1993.5,"TL(Y&C2Y)",80
"444",3.02040816326531,"TL","YRI",0.07,2e-04,0.9982,3.6,0.4,1999.6,1996.4,"TL(Y&C2Y)",80
"445",3.18367346938775,"TL","YRI",NA,0,0.99865,2.7,0,2000,1997.3,"TL(Y&C2Y)",80
"446",3.3469387755102,"TL","YRI",NA,0,0.9995,1,0,2000,1999,"TL(Y&C2Y)",80
"447",3.51020408163265,"TL","YRI",NA,0,0.99965,0.7,0,2000,1999.3,"TL(Y&C2Y)",80
"448",3.6734693877551,"TL","YRI",NA,0,0.99985,0.3,0,2000,1999.7,"TL(Y&C2Y)",80
"449",3.83673469387755,"TL","YRI",NA,0,0.9999,0.2,0,2000,1999.8,"TL(Y&C2Y)",80
"450",4,"TL","YRI",NA,0,1,0,0,2000,2000,"TL(Y&C2Y)",80
"451",-4,"LS.CEU","CEU",0.499994999749987,0.99998,0,10000,9999.8,0.2,0,"LS(C2C)",80
"452",-3.83673469387755,"LS.CEU","CEU",0.499977497874756,0.99991,0,10000,9999.1,0.9,0,"LS(C2C)",80
"453",-3.6734693877551,"LS.CEU","CEU",0.499944991748475,0.99978,0,10000,9997.8,2.2,0,"LS(C2C)",80
"454",-3.51020408163265,"LS.CEU","CEU",0.499882471367804,0.99953,0,10000,9995.3,4.7,0,"LS(C2C)",80
"455",-3.3469387755102,"LS.CEU","CEU",0.499774895700476,0.9991,0,10000,9991,9,0,"LS(C2C)",80
"456",-3.18367346938776,"LS.CEU","CEU",0.499642239181435,0.99857,0,10000,9985.7,14.3,0,"LS(C2C)",80
"457",-3.02040816326531,"LS.CEU","CEU",0.499329089750164,0.99732,0,10000,9973.2,26.8,0,"LS(C2C)",80
"458",-2.85714285714286,"LS.CEU","CEU",0.498922661629218,0.9957,0,10000,9957,43,0,"LS(C2C)",80
"459",-2.69387755102041,"LS.CEU","CEU",0.498231179623496,0.99293,2e-05,9999.8,9929.3,70.7,0.2,"LS(C2C)",80
"460",-2.53061224489796,"LS.CEU","CEU",0.49702971655294,0.98816,3e-05,9999.7,9881.6,118.4,0.3,"LS(C2C)",80
"461",-2.36734693877551,"LS.CEU","CEU",0.495132404729863,0.98065,7e-05,9999.3,9806.5,193.5,0.7,"LS(C2C)",80
"462",-2.20408163265306,"LS.CEU","CEU",0.492324967092312,0.96962,0.00015,9998.5,9696.2,303.8,1.5,"LS(C2C)",80
"463",-2.04081632653061,"LS.CEU","CEU",0.488589933822503,0.95514,0.00025,9997.5,9551.4,448.6,2.5,"LS(C2C)",80
"464",-1.87755102040816,"LS.CEU","CEU",0.482884213836578,0.9333,0.00054,9994.6,9333,667,5.4,"LS(C2C)",80
"465",-1.71428571428571,"LS.CEU","CEU",0.475473570950949,0.90545,0.00114,9988.6,9054.5,945.5,11.4,"LS(C2C)",80
"466",-1.55102040816327,"LS.CEU","CEU",0.465412059457198,0.86861,0.00229,9977.1,8686.1,1313.9,22.9,"LS(C2C)",80
"467",-1.38775510204082,"LS.CEU","CEU",0.452634844051093,0.82314,0.00459,9954.1,8231.4,1768.6,45.9,"LS(C2C)",80
"468",-1.22448979591837,"LS.CEU","CEU",0.437310335295172,0.77045,0.00866,9913.4,7704.5,2295.5,86.6,"LS(C2C)",80
"469",-1.06122448979592,"LS.CEU","CEU",0.419619903233962,0.71168,0.01567,9843.3,7116.8,2883.2,156.7,"LS(C2C)",80
"470",-0.897959183673469,"LS.CEU","CEU",0.398081697462009,0.64398,0.02628,9737.2,6439.8,3560.2,262.8,"LS(C2C)",80
"471",-0.734693877551021,"LS.CEU","CEU",0.373689300511751,0.5713,0.04249,9575.1,5713,4287,424.9,"LS(C2C)",80
"472",-0.571428571428572,"LS.CEU","CEU",0.347834101935241,0.49826,0.0658,9342,4982.6,5017.4,658,"LS(C2C)",80
"473",-0.408163265306123,"LS.CEU","CEU",0.319123702194026,0.42289,0.09774,9022.6,4228.9,5771.1,977.4,"LS(C2C)",80
"474",-0.244897959183674,"LS.CEU","CEU",0.290038214089738,0.35129,0.14012,8598.8,3512.9,6487.1,1401.2,"LS(C2C)",80
"475",-0.0816326530612246,"LS.CEU","CEU",0.260506133787208,0.28367,0.19476,8052.4,2836.7,7163.3,1947.6,"LS(C2C)",80
"476",0.0816326530612246,"LS.CEU","CEU",0.231077567003644,0.22312,0.25757,7424.3,2231.2,7768.8,2575.7,"LS(C2C)",80
"477",0.244897959183673,"LS.CEU","CEU",0.202947644808396,0.17032,0.33109,6689.1,1703.2,8296.8,3310.9,"LS(C2C)",80
"478",0.408163265306122,"LS.CEU","CEU",0.177706087918171,0.12704,0.41218,5878.2,1270.4,8729.6,4121.8,"LS(C2C)",80
"479",0.571428571428571,"LS.CEU","CEU",0.154395467707903,0.09199,0.49616,5038.4,919.9,9080.1,4961.6,"LS(C2C)",80
"480",0.73469387755102,"LS.CEU","CEU",0.132589359398829,0.06397,0.58149,4185.1,639.7,9360.3,5814.9,"LS(C2C)",80
"481",0.897959183673469,"LS.CEU","CEU",0.11382938980718,0.04323,0.66341,3365.9,432.3,9567.7,6634.1,"LS(C2C)",80
"482",1.06122448979592,"LS.CEU","CEU",0.0971224849469807,0.02827,0.73721,2627.9,282.7,9717.3,7372.1,"LS(C2C)",80
"483",1.22448979591837,"LS.CEU","CEU",0.0797290077550881,0.01731,0.80019,1998.1,173.1,9826.9,8001.9,"LS(C2C)",80
"484",1.38775510204082,"LS.CEU","CEU",0.0658995225198012,0.01018,0.85571,1442.9,101.8,9898.2,8557.1,"LS(C2C)",80
"485",1.55102040816327,"LS.CEU","CEU",0.0566630148665429,0.00612,0.89812,1018.8,61.2,9938.8,8981.2,"LS(C2C)",80
"486",1.71428571428571,"LS.CEU","CEU",0.0486498015709962,0.00353,0.93092,690.8,35.3,9964.7,9309.2,"LS(C2C)",80
"487",1.87755102040816,"LS.CEU","CEU",0.0403727284119311,0.00189,0.955,450,18.9,9981.1,9550,"LS(C2C)",80
"488",2.04081632653061,"LS.CEU","CEU",0.0305481287578346,0.00088,0.97191,280.9,8.8,9991.2,9719.1,"LS(C2C)",80
"489",2.20408163265306,"LS.CEU","CEU",0.0267834678101256,0.00046,0.98301,169.9,4.6,9995.4,9830.1,"LS(C2C)",80
"490",2.36734693877551,"LS.CEU","CEU",0.0244946094312862,0.00025,0.99,100,2.5,9997.5,9900,"LS(C2C)",80
"491",2.53061224489796,"LS.CEU","CEU",0.024052788598999,0.00014,0.9944,56,1.4,9998.6,9944,"LS(C2C)",80
"492",2.69387755102041,"LS.CEU","CEU",0.0141094789356984,4e-05,0.99694,30.6,0.4,9999.6,9969.4,"LS(C2C)",80
"493",2.85714285714286,"LS.CEU","CEU",0.00416666666666667,1e-05,0.99837,16.3,0.1,9999.9,9983.7,"LS(C2C)",80
"494",3.02040816326531,"LS.CEU","CEU",0,0,0.99928,7.2,0,10000,9992.8,"LS(C2C)",80
"495",3.18367346938775,"LS.CEU","CEU",0,0,0.99964,3.6,0,10000,9996.4,"LS(C2C)",80
"496",3.3469387755102,"LS.CEU","CEU",NA,0,0.99986,1.4,0,10000,9998.6,"LS(C2C)",80
"497",3.51020408163265,"LS.CEU","CEU",NA,0,0.99996,0.4,0,10000,9999.6,"LS(C2C)",80
"498",3.6734693877551,"LS.CEU","CEU",NA,0,1,0,0,10000,10000,"LS(C2C)",80
"499",3.83673469387755,"LS.CEU","CEU",NA,0,1,0,0,10000,10000,"LS(C2C)",80
"500",4,"LS.CEU","CEU",NA,0,1,0,0,10000,10000,"LS(C2C)",80
"501",-4,"LS.YRI","YRI",0.499987496874219,0.99995,0,2000,1999.9,0.1,0,"LS(Y2Y)",60
"502",-3.83673469387755,"LS.YRI","YRI",0.499987496874219,0.99995,0,2000,1999.9,0.1,0,"LS(Y2Y)",60
"503",-3.6734693877551,"LS.YRI","YRI",0.499962490622656,0.99985,0,2000,1999.7,0.3,0,"LS(Y2Y)",60
"504",-3.51020408163265,"LS.YRI","YRI",0.499912465610149,0.99965,0,2000,1999.3,0.7,0,"LS(Y2Y)",60
"505",-3.3469387755102,"LS.YRI","YRI",0.499837415567924,0.9993,5e-05,1999.9,1998.6,1.4,0.1,"LS(Y2Y)",60
"506",-3.18367346938776,"LS.YRI","YRI",0.499812359260056,0.99905,2e-04,1999.6,1998.1,1.9,0.4,"LS(Y2Y)",60
"507",-3.02040816326531,"LS.YRI","YRI",0.499599392712165,0.998,4e-04,1999.2,1996,4,0.8,"LS(Y2Y)",60
"508",-2.85714285714286,"LS.YRI","YRI",0.499336011986758,0.99675,6e-04,1998.8,1993.5,6.5,1.2,"LS(Y2Y)",60
"509",-2.69387755102041,"LS.YRI","YRI",0.498732078673697,0.9935,0.00145,1997.1,1987,13,2.9,"LS(Y2Y)",60
"510",-2.53061224489796,"LS.YRI","YRI",0.497874332186666,0.9896,0.00195,1996.1,1979.2,20.8,3.9,"LS(Y2Y)",60
"511",-2.36734693877551,"LS.YRI","YRI",0.496642450197263,0.98365,0.00305,1993.9,1967.3,32.7,6.1,"LS(Y2Y)",60
"512",-2.20408163265306,"LS.YRI","YRI",0.495281456073403,0.97615,0.00525,1989.5,1952.3,47.7,10.5,"LS(Y2Y)",60
"513",-2.04081632653061,"LS.YRI","YRI",0.49320267277672,0.965,0.0084,1983.2,1930,70,16.8,"LS(Y2Y)",60
"514",-1.87755102040816,"LS.YRI","YRI",0.490890255760864,0.95115,0.01355,1972.9,1902.3,97.7,27.1,"LS(Y2Y)",60
"515",-1.71428571428571,"LS.YRI","YRI",0.487575735357692,0.9321,0.0204,1959.2,1864.2,135.8,40.8,"LS(Y2Y)",60
"516",-1.55102040816327,"LS.YRI","YRI",0.483782961005758,0.90845,0.03065,1938.7,1816.9,183.1,61.3,"LS(Y2Y)",60
"517",-1.38775510204082,"LS.YRI","YRI",0.479110842984095,0.8798,0.0435,1913,1759.6,240.4,87,"LS(Y2Y)",60
"518",-1.22448979591837,"LS.YRI","YRI",0.474194180312862,0.845,0.06305,1873.9,1690,310,126.1,"LS(Y2Y)",60
"519",-1.06122448979592,"LS.YRI","YRI",0.466782679719189,0.7986,0.08775,1824.5,1597.2,402.8,175.5,"LS(Y2Y)",60
"520",-0.897959183673469,"LS.YRI","YRI",0.457975238664547,0.74625,0.1168,1766.4,1492.5,507.5,233.6,"LS(Y2Y)",60
"521",-0.734693877551021,"LS.YRI","YRI",0.449129653890345,0.6911,0.15235,1695.3,1382.2,617.8,304.7,"LS(Y2Y)",60
"522",-0.571428571428572,"LS.YRI","YRI",0.437877171614956,0.62745,0.19455,1610.9,1254.9,745.1,389.1,"LS(Y2Y)",60
"523",-0.408163265306123,"LS.YRI","YRI",0.427491373121439,0.5641,0.2446,1510.8,1128.2,871.8,489.2,"LS(Y2Y)",60
"524",-0.244897959183674,"LS.YRI","YRI",0.415546972748694,0.49635,0.30195,1396.1,992.7,1007.3,603.9,"LS(Y2Y)",60
"525",-0.0816326530612246,"LS.YRI","YRI",0.404398237701091,0.4301,0.36665,1266.7,860.2,1139.8,733.3,"LS(Y2Y)",60
"526",0.0816326530612246,"LS.YRI","YRI",0.391857142778443,0.3673,0.43015,1139.7,734.6,1265.4,860.3,"LS(Y2Y)",60
"527",0.244897959183673,"LS.YRI","YRI",0.377678838140614,0.3042,0.4988,1002.4,608.4,1391.6,997.6,"LS(Y2Y)",60
"528",0.408163265306122,"LS.YRI","YRI",0.365743297866765,0.25085,0.565,870,501.7,1498.3,1130,"LS(Y2Y)",60
"529",0.571428571428571,"LS.YRI","YRI",0.353031302767617,0.2019,0.63,740,403.8,1596.2,1260,"LS(Y2Y)",60
"530",0.73469387755102,"LS.YRI","YRI",0.338584378163955,0.15705,0.69335,613.3,314.1,1685.9,1386.7,"LS(Y2Y)",60
"531",0.897959183673469,"LS.YRI","YRI",0.322914919193593,0.1193,0.75,500,238.6,1761.4,1500,"LS(Y2Y)",60
"532",1.06122448979592,"LS.YRI","YRI",0.314337677239291,0.09135,0.80095,398.1,182.7,1817.3,1601.9,"LS(Y2Y)",60
"533",1.22448979591837,"LS.YRI","YRI",0.300321363526568,0.06635,0.8455,309,132.7,1867.3,1691,"LS(Y2Y)",60
"534",1.38775510204082,"LS.YRI","YRI",0.287619055308705,0.04695,0.88395,232.1,93.9,1906.1,1767.9,"LS(Y2Y)",60
"535",1.55102040816327,"LS.YRI","YRI",0.267694153011482,0.0322,0.91195,176.1,64.4,1935.6,1823.9,"LS(Y2Y)",60
"536",1.71428571428571,"LS.YRI","YRI",0.267944006059159,0.02295,0.93715,125.7,45.9,1954.1,1874.3,"LS(Y2Y)",60
"537",1.87755102040816,"LS.YRI","YRI",0.260816435215007,0.0153,0.9566,86.8,30.6,1969.4,1913.2,"LS(Y2Y)",60
"538",2.04081632653061,"LS.YRI","YRI",0.249439131229262,0.0098,0.9703,59.4,19.6,1980.4,1940.6,"LS(Y2Y)",60
"539",2.20408163265306,"LS.YRI","YRI",0.24434821341327,0.0064,0.97985,40.3,12.8,1987.2,1959.7,"LS(Y2Y)",60
"540",2.36734693877551,"LS.YRI","YRI",0.247668305197477,0.00425,0.9869,26.2,8.5,1991.5,1973.8,"LS(Y2Y)",60
"541",2.53061224489796,"LS.YRI","YRI",0.245287743819346,0.00275,0.99135,17.3,5.5,1994.5,1982.7,"LS(Y2Y)",60
"542",2.69387755102041,"LS.YRI","YRI",0.224362516138832,0.00135,0.9952,9.6,2.7,1997.3,1990.4,"LS(Y2Y)",60
"543",2.85714285714286,"LS.YRI","YRI",0.176587301587302,6e-04,0.99725,5.5,1.2,1998.8,1994.5,"LS(Y2Y)",60
"544",3.02040816326531,"LS.YRI","YRI",0.108333333333333,2e-04,0.99815,3.7,0.4,1999.6,1996.3,"LS(Y2Y)",60
"545",3.18367346938775,"LS.YRI","YRI",0.025,5e-05,0.99895,2.1,0.1,1999.9,1997.9,"LS(Y2Y)",60
"546",3.3469387755102,"LS.YRI","YRI",NA,0,0.99935,1.3,0,2000,1998.7,"LS(Y2Y)",60
"547",3.51020408163265,"LS.YRI","YRI",NA,0,0.9997,0.6,0,2000,1999.4,"LS(Y2Y)",60
"548",3.6734693877551,"LS.YRI","YRI",NA,0,0.99995,0.1,0,2000,1999.9,"LS(Y2Y)",60
"549",3.83673469387755,"LS.YRI","YRI",NA,0,0.99995,0.1,0,2000,1999.9,"LS(Y2Y)",60
"550",4,"LS.YRI","YRI",NA,0,1,0,0,2000,2000,"LS(Y2Y)",60
"551",-4,"LS.CEU","YRI",0.499974993748437,0.9999,0,2000,1999.8,0.2,0,"LS(C2Y)",60
"552",-3.83673469387755,"LS.CEU","YRI",0.499962490622656,0.99985,0,2000,1999.7,0.3,0,"LS(C2Y)",60
"553",-3.6734693877551,"LS.CEU","YRI",0.499924974990621,0.9997,0,2000,1999.4,0.6,0,"LS(C2Y)",60
"554",-3.51020408163265,"LS.CEU","YRI",0.499862434338258,0.99945,0,2000,1998.9,1.1,0,"LS(C2Y)",60
"555",-3.3469387755102,"LS.CEU","YRI",0.49983740931793,0.99935,0,2000,1998.7,1.3,0,"LS(C2Y)",60
"556",-3.18367346938776,"LS.CEU","YRI",0.499699705944982,0.99865,0.00015,1999.7,1997.3,2.7,0.3,"LS(C2Y)",60
"557",-3.02040816326531,"LS.CEU","YRI",0.499474148428,0.9976,3e-04,1999.4,1995.2,4.8,0.6,"LS(C2Y)",60
"558",-2.85714285714286,"LS.CEU","YRI",0.49921055412631,0.9962,0.00065,1998.7,1992.4,7.6,1.3,"LS(C2Y)",60
"559",-2.69387755102041,"LS.CEU","YRI",0.498607264012602,0.99355,9e-04,1998.2,1987.1,12.9,1.8,"LS(C2Y)",60
"560",-2.53061224489796,"LS.CEU","YRI",0.497836266665855,0.98955,0.00185,1996.3,1979.1,20.9,3.7,"LS(C2Y)",60
"561",-2.36734693877551,"LS.CEU","YRI",0.496642673592904,0.9839,0.0028,1994.4,1967.8,32.2,5.6,"LS(C2Y)",60
"562",-2.20408163265306,"LS.CEU","YRI",0.495384573779033,0.9768,0.005,1990,1953.6,46.4,10,"LS(C2Y)",60
"563",-2.04081632653061,"LS.CEU","YRI",0.493475128783404,0.96635,0.0081,1983.8,1932.7,67.3,16.2,"LS(C2Y)",60
"564",-1.87755102040816,"LS.CEU","YRI",0.490587452032319,0.95145,0.01205,1975.9,1902.9,97.1,24.1,"LS(C2Y)",60
"565",-1.71428571428571,"LS.CEU","YRI",0.487042715805204,0.93055,0.01995,1960.1,1861.1,138.9,39.9,"LS(C2Y)",60
"566",-1.55102040816327,"LS.CEU","YRI",0.482467317600944,0.9056,0.0286,1942.8,1811.2,188.8,57.2,"LS(C2Y)",60
"567",-1.38775510204082,"LS.CEU","YRI",0.476781169882322,0.8749,0.0399,1920.2,1749.8,250.2,79.8,"LS(C2Y)",60
"568",-1.22448979591837,"LS.CEU","YRI",0.470466832400112,0.83685,0.0581,1883.8,1673.7,326.3,116.2,"LS(C2Y)",60
"569",-1.06122448979592,"LS.CEU","YRI",0.463885721288315,0.79415,0.0822,1835.6,1588.3,411.7,164.4,"LS(C2Y)",60
"570",-0.897959183673469,"LS.CEU","YRI",0.454554178321451,0.74245,0.1091,1781.8,1484.9,515.1,218.2,"LS(C2Y)",60
"571",-0.734693877551021,"LS.CEU","YRI",0.443508175703685,0.6824,0.1438,1712.4,1364.8,635.2,287.6,"LS(C2Y)",60
"572",-0.571428571428572,"LS.CEU","YRI",0.432733390019802,0.61925,0.18825,1623.5,1238.5,761.5,376.5,"LS(C2Y)",60
"573",-0.408163265306123,"LS.CEU","YRI",0.419343695715573,0.5494,0.23925,1521.5,1098.8,901.2,478.5,"LS(C2Y)",60
"574",-0.244897959183674,"LS.CEU","YRI",0.408876150074781,0.4882,0.29425,1411.5,976.4,1023.6,588.5,"LS(C2Y)",60
"575",-0.0816326530612246,"LS.CEU","YRI",0.39598366123743,0.4217,0.3568,1286.4,843.4,1156.6,713.6,"LS(C2Y)",60
"576",0.0816326530612246,"LS.CEU","YRI",0.383142386931013,0.3593,0.4216,1156.8,718.6,1281.4,843.2,"LS(C2Y)",60
"577",0.244897959183673,"LS.CEU","YRI",0.368664715530598,0.2982,0.48935,1021.3,596.4,1403.6,978.7,"LS(C2Y)",60
"578",0.408163265306122,"LS.CEU","YRI",0.354882737736083,0.24355,0.5573,885.4,487.1,1512.9,1114.6,"LS(C2Y)",60
"579",0.571428571428571,"LS.CEU","YRI",0.341502588221959,0.1955,0.6231,753.8,391,1609,1246.2,"LS(C2Y)",60
"580",0.73469387755102,"LS.CEU","YRI",0.32815697599575,0.1538,0.68525,629.5,307.6,1692.4,1370.5,"LS(C2Y)",60
"581",0.897959183673469,"LS.CEU","YRI",0.312192221306557,0.11665,0.743,514,233.3,1766.7,1486,"LS(C2Y)",60
"582",1.06122448979592,"LS.CEU","YRI",0.298033183324509,0.0874,0.7942,411.6,174.8,1825.2,1588.4,"LS(C2Y)",60
"583",1.22448979591837,"LS.CEU","YRI",0.284055912018785,0.06305,0.8412,317.6,126.1,1873.9,1682.4,"LS(C2Y)",60
"584",1.38775510204082,"LS.CEU","YRI",0.273229169814708,0.0458,0.87825,243.5,91.6,1908.4,1756.5,"LS(C2Y)",60
"585",1.55102040816327,"LS.CEU","YRI",0.250314570596617,0.03005,0.9102,179.6,60.1,1939.9,1820.4,"LS(C2Y)",60
"586",1.71428571428571,"LS.CEU","YRI",0.24602966368043,0.0205,0.9372,125.6,41,1959,1874.4,"LS(C2Y)",60
"587",1.87755102040816,"LS.CEU","YRI",0.215635506399566,0.01245,0.955,90,24.9,1975.1,1910,"LS(C2Y)",60
"588",2.04081632653061,"LS.CEU","YRI",0.204940461412001,0.0082,0.9685,63,16.4,1983.6,1937,"LS(C2Y)",60
"589",2.20408163265306,"LS.CEU","YRI",0.20093559492113,0.00535,0.97905,41.9,10.7,1989.3,1958.1,"LS(C2Y)",60
"590",2.36734693877551,"LS.CEU","YRI",0.170264247337793,0.0027,0.98695,26.1,5.4,1994.6,1973.9,"LS(C2Y)",60
"591",2.53061224489796,"LS.CEU","YRI",0.141683960006581,0.0013,0.9922,15.6,2.6,1997.4,1984.4,"LS(C2Y)",60
"592",2.69387755102041,"LS.CEU","YRI",0.157905982905983,8e-04,0.99575,8.5,1.6,1998.4,1991.5,"LS(C2Y)",60
"593",2.85714285714286,"LS.CEU","YRI",0.13718253968254,4e-04,0.99715,5.7,0.8,1999.2,1994.3,"LS(C2Y)",60
"594",3.02040816326531,"LS.CEU","YRI",0.17,3e-04,0.99825,3.5,0.6,1999.4,1996.5,"LS(C2Y)",60
"595",3.18367346938775,"LS.CEU","YRI",NA,2e-04,0.99875,2.5,0.4,1999.6,1997.5,"LS(C2Y)",60
"596",3.3469387755102,"LS.CEU","YRI",NA,1e-04,0.9993,1.4,0.2,1999.8,1998.6,"LS(C2Y)",60
"597",3.51020408163265,"LS.CEU","YRI",NA,0,0.9996,0.8,0,2000,1999.2,"LS(C2Y)",60
"598",3.6734693877551,"LS.CEU","YRI",NA,0,0.9998,0.4,0,2000,1999.6,"LS(C2Y)",60
"599",3.83673469387755,"LS.CEU","YRI",NA,0,0.99995,0.1,0,2000,1999.9,"LS(C2Y)",60
